tanggal,arena_id,view,quote,reply,participant,posting,expression,polling,bookmark,survey,quis,score
2019-12-21 00:00:00,481,5,0,0,0,0,0,0,0,0,0,5
2019-12-21 00:00:00,495,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 00:00:00,501,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 00:00:00,502,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 00:00:00,5017,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 00:00:00,5029,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 00:00:00,5032,4,0,0,0,0,0,0,0,0,0,4
2019-12-21 00:00:00,5076,6,0,0,0,0,0,0,0,0,0,6
2019-12-21 00:00:00,5086,3,0,0,0,0,0,0,0,0,0,3
2019-12-21 00:00:00,5089,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 00:00:00,5100,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 00:00:00,5113,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 00:00:00,5128,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 00:00:00,5139,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 00:00:00,5146,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 00:00:00,5155,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 00:00:00,5158,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 00:00:00,5163,3,0,0,0,0,0,0,0,0,0,3
2019-12-21 00:00:00,5181,3,0,0,0,0,0,0,0,0,0,3
2019-12-21 00:00:00,5254,6,0,0,0,0,0,0,0,0,0,6
2019-12-21 00:00:00,5260,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 00:00:00,5293,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 00:00:00,5305,6,0,0,0,0,0,0,0,0,0,6
2019-12-21 00:00:00,5308,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 00:00:00,5325,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 00:00:00,5337,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 00:00:00,5400,4,0,0,0,0,0,0,0,0,0,4
2019-12-21 00:00:00,5457,3,0,0,0,0,0,0,0,0,0,3
2019-12-21 00:00:00,5485,11,0,0,0,0,0,0,0,0,0,11
2019-12-21 00:00:00,5493,4,0,0,0,0,0,0,0,0,0,4
2019-12-21 00:00:00,5494,3,0,0,0,0,0,0,0,0,0,3
2019-12-21 00:00:00,5497,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 00:00:00,5500,42,0,0,0,0,0,0,0,0,0,42
2019-12-21 00:00:00,5503,31,0,0,0,0,0,0,0,0,0,31
2019-12-21 00:00:00,5505,14,0,0,0,0,0,0,0,0,0,14
2019-12-21 00:00:00,5506,4,0,0,0,0,0,0,0,0,0,4
2019-12-21 00:00:00,5508,22,0,0,0,0,0,0,0,0,0,22
2019-12-21 00:00:00,5509,8,0,0,0,0,0,0,0,0,0,8
2019-12-21 00:00:00,5512,7,0,0,0,0,0,0,0,0,0,7
2019-12-21 00:00:00,5521,25,0,0,0,0,0,0,0,0,0,25
2019-12-21 00:00:00,5523,3,0,0,0,0,0,0,0,0,0,3
2019-12-21 00:00:00,5539,34,0,0,0,0,0,0,0,0,0,34
2019-12-21 00:00:00,5551,67,0,0,0,0,0,0,0,0,0,67
2019-12-21 00:00:00,5554,34,0,0,0,0,0,0,0,0,0,34
2019-12-21 00:00:00,5565,3,0,0,0,0,0,0,0,0,0,3
2019-12-21 00:00:00,5590,3,0,0,0,0,0,0,0,0,0,3
2019-12-21 00:00:00,5598,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 00:00:00,5607,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 00:00:00,5608,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 00:00:00,5620,3,0,0,0,0,0,0,0,0,0,3
2019-12-21 00:00:00,5638,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 00:00:00,5647,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 00:00:00,5671,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 00:00:00,5697,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 00:00:00,5700,3,0,0,0,0,0,0,0,0,0,3
2019-12-21 00:00:00,5707,5,0,0,0,0,0,0,0,0,0,5
2019-12-21 00:00:00,5736,10,0,0,0,0,0,0,0,0,0,10
2019-12-21 00:00:00,5812,10,0,0,0,0,0,0,0,0,0,10
2019-12-21 00:00:00,5814,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 00:00:00,5823,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 00:00:00,5826,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 00:00:00,5865,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 00:00:00,5890,3,0,0,0,0,0,0,0,0,0,3
2019-12-21 00:00:00,5916,4,0,0,0,0,0,0,0,0,0,4
2019-12-21 06:00:00,6,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 06:00:00,12,3,0,0,0,0,0,0,0,0,0,3
2019-12-21 06:00:00,229,3,0,0,0,0,0,0,0,0,0,3
2019-12-21 06:00:00,260,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 06:00:00,347,30,0,0,0,0,0,0,0,0,0,30
2019-12-21 06:00:00,401,25,0,0,0,0,0,0,0,0,0,25
2019-12-21 06:00:00,417,66,0,0,0,0,0,0,0,0,0,66
2019-12-21 06:00:00,418,64,0,0,0,0,0,0,0,0,0,64
2019-12-21 06:00:00,419,79,0,0,0,0,0,0,0,0,0,79
2019-12-21 06:00:00,420,22,0,0,0,0,0,0,0,0,0,22
2019-12-21 06:00:00,425,31,0,0,0,0,0,0,0,0,0,31
2019-12-21 06:00:00,428,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 06:00:00,429,7,0,0,0,0,0,0,0,0,0,7
2019-12-21 06:00:00,432,10,0,0,0,0,0,0,0,0,0,10
2019-12-21 06:00:00,433,3,0,0,0,0,0,0,0,0,0,3
2019-12-21 06:00:00,437,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 06:00:00,438,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 06:00:00,440,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 06:00:00,442,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 06:00:00,443,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 06:00:00,446,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 06:00:00,448,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 06:00:00,456,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 06:00:00,459,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 06:00:00,465,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 06:00:00,484,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 06:00:00,501,3,0,0,0,0,0,0,0,0,0,3
2019-12-21 06:00:00,502,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 06:00:00,5017,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 06:00:00,5029,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 06:00:00,5077,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 06:00:00,5082,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 06:00:00,5089,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 06:00:00,5095,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 06:00:00,5109,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 06:00:00,5113,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 06:00:00,5139,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 06:00:00,5146,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 06:00:00,5163,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 06:00:00,5172,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 06:00:00,5175,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 06:00:00,5182,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 06:00:00,5194,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 06:00:00,5274,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 06:00:00,5277,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 06:00:00,5308,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 06:00:00,5320,3,0,0,0,0,0,0,0,0,0,3
2019-12-21 06:00:00,5485,12,0,0,0,0,0,0,0,0,0,12
2019-12-21 06:00:00,5493,3,0,0,0,0,0,0,0,0,0,3
2019-12-21 06:00:00,5500,46,0,0,0,0,0,0,0,0,0,46
2019-12-21 06:00:00,5503,16,0,0,0,0,0,0,0,0,0,16
2019-12-21 06:00:00,5505,7,0,0,0,0,0,0,0,0,0,7
2019-12-21 06:00:00,5508,13,0,0,0,0,0,0,0,0,0,13
2019-12-21 06:00:00,5509,5,0,0,0,0,0,0,0,0,0,5
2019-12-21 06:00:00,5512,11,0,0,0,0,0,0,0,0,0,11
2019-12-21 06:00:00,5521,4,0,0,0,0,0,0,0,0,0,4
2019-12-21 06:00:00,5539,21,0,0,0,0,0,0,0,0,0,21
2019-12-21 06:00:00,5551,61,0,0,0,0,0,0,0,0,0,61
2019-12-21 06:00:00,5554,27,0,0,0,0,0,0,0,0,0,27
2019-12-21 06:00:00,5590,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 06:00:00,5607,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 06:00:00,5622,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 06:00:00,5679,4,0,0,0,0,0,0,0,0,0,4
2019-12-21 06:00:00,5697,3,0,0,0,0,0,0,0,0,0,3
2019-12-21 06:00:00,5707,4,0,0,0,0,0,0,0,0,0,4
2019-12-21 06:00:00,5736,6,0,0,0,0,0,0,0,0,0,6
2019-12-21 06:00:00,5751,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 06:00:00,5761,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 06:00:00,5782,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 06:00:00,5809,4,0,0,0,0,0,0,0,0,0,4
2019-12-21 06:00:00,5812,3,0,0,0,0,0,0,0,0,0,3
2019-12-21 06:00:00,5814,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 06:00:00,5823,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 06:00:00,5826,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 06:00:00,5865,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 06:00:00,5890,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 12:00:00,14,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 12:00:00,225,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 12:00:00,233,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 12:00:00,266,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 12:00:00,347,8,0,0,0,0,0,0,0,1,0,9
2019-12-21 12:00:00,366,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 12:00:00,380,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 12:00:00,401,8,0,0,0,0,0,0,0,0,0,8
2019-12-21 12:00:00,417,38,0,0,0,0,0,0,0,0,0,38
2019-12-21 12:00:00,418,39,0,0,0,0,0,0,0,0,0,39
2019-12-21 12:00:00,419,48,0,0,0,0,0,0,0,0,0,48
2019-12-21 12:00:00,420,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 12:00:00,425,26,0,0,0,0,0,0,0,0,0,26
2019-12-21 12:00:00,432,7,0,0,0,0,0,0,0,0,0,7
2019-12-21 12:00:00,437,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 12:00:00,438,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 12:00:00,440,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 12:00:00,448,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 12:00:00,475,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 12:00:00,478,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 12:00:00,501,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 12:00:00,5071,3,0,0,0,0,0,0,0,0,0,3
2019-12-21 12:00:00,5086,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 12:00:00,5092,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 12:00:00,5139,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 12:00:00,5194,3,0,0,0,0,0,0,0,0,0,3
2019-12-21 12:00:00,5265,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 12:00:00,5305,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 12:00:00,5325,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 12:00:00,5337,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 12:00:00,5485,5,0,0,0,0,0,0,0,0,0,5
2019-12-21 12:00:00,5493,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 12:00:00,5500,13,0,0,0,0,0,0,0,0,0,13
2019-12-21 12:00:00,5503,9,0,0,0,0,0,0,0,0,0,9
2019-12-21 12:00:00,5505,8,0,0,0,0,0,0,0,0,0,8
2019-12-21 12:00:00,5506,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 12:00:00,5508,10,0,0,0,0,0,0,0,0,0,10
2019-12-21 12:00:00,5509,6,0,0,0,0,0,0,0,0,0,6
2019-12-21 12:00:00,5512,8,0,0,0,0,0,0,0,0,0,8
2019-12-21 12:00:00,5521,5,0,0,0,0,0,0,0,0,0,5
2019-12-21 12:00:00,5539,19,0,0,0,0,0,0,0,0,0,19
2019-12-21 12:00:00,5551,26,0,0,0,0,0,0,0,0,0,26
2019-12-21 12:00:00,5554,12,0,0,0,0,0,0,0,0,0,12
2019-12-21 12:00:00,5565,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 12:00:00,5584,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 12:00:00,5598,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 12:00:00,5607,3,0,0,0,0,0,0,0,0,0,3
2019-12-21 12:00:00,5638,3,0,0,0,0,0,0,0,0,0,3
2019-12-21 12:00:00,5697,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 12:00:00,5707,5,0,0,0,0,0,0,0,0,0,5
2019-12-21 12:00:00,5731,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 12:00:00,5736,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 12:00:00,5758,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 12:00:00,5761,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 12:00:00,5812,3,0,0,0,0,0,0,0,0,0,3
2019-12-21 12:00:00,5823,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 18:00:00,347,18,0,0,0,0,1,0,0,2,0,21
2019-12-21 18:00:00,401,12,0,0,0,0,0,0,0,0,0,12
2019-12-21 18:00:00,417,30,0,0,0,0,0,0,0,0,0,30
2019-12-21 18:00:00,418,19,0,0,0,0,0,0,0,0,0,19
2019-12-21 18:00:00,419,40,0,0,0,0,0,0,0,0,0,40
2019-12-21 18:00:00,420,8,0,0,0,0,0,0,0,0,0,8
2019-12-21 18:00:00,425,15,0,0,0,0,0,0,0,0,0,15
2019-12-21 18:00:00,428,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 18:00:00,429,7,0,0,0,0,0,0,0,0,0,7
2019-12-21 18:00:00,432,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 18:00:00,440,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 18:00:00,446,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 18:00:00,448,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 18:00:00,456,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 18:00:00,478,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 18:00:00,5085,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 18:00:00,5089,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 18:00:00,5095,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 18:00:00,5100,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 18:00:00,5109,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 18:00:00,5128,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 18:00:00,5143,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 18:00:00,5169,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 18:00:00,5182,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 18:00:00,5290,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 18:00:00,5298,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 18:00:00,5325,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 18:00:00,5392,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 18:00:00,5460,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 18:00:00,5485,6,0,0,0,0,0,0,0,0,0,6
2019-12-21 18:00:00,5493,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 18:00:00,5494,4,0,0,0,0,0,0,0,0,0,4
2019-12-21 18:00:00,5500,12,0,0,0,0,0,0,0,0,0,12
2019-12-21 18:00:00,5503,4,0,0,0,0,0,0,0,0,0,4
2019-12-21 18:00:00,5505,5,0,0,0,0,0,0,0,0,0,5
2019-12-21 18:00:00,5506,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 18:00:00,5508,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 18:00:00,5509,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 18:00:00,5512,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 18:00:00,5521,6,0,0,0,0,0,0,0,0,0,6
2019-12-21 18:00:00,5539,13,0,0,0,0,0,0,0,0,0,13
2019-12-21 18:00:00,5551,24,0,0,0,0,0,0,0,0,0,24
2019-12-21 18:00:00,5554,10,0,0,0,0,0,0,0,0,0,10
2019-12-21 18:00:00,5565,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 18:00:00,5598,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 18:00:00,5607,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 18:00:00,5608,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 18:00:00,5638,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 18:00:00,5671,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 18:00:00,5697,2,0,0,0,0,0,0,0,0,0,2
2019-12-21 18:00:00,5707,5,0,0,0,0,0,0,0,0,0,5
2019-12-21 18:00:00,5736,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 18:00:00,5751,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 18:00:00,5812,1,0,0,0,0,0,0,0,0,0,1
2019-12-21 18:00:00,5814,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,14,4,0,0,0,0,0,0,0,0,0,4
2019-12-22 00:00:00,105,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,229,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,347,28,0,0,0,0,0,0,0,0,0,28
2019-12-22 00:00:00,401,21,0,0,0,0,0,0,0,0,0,21
2019-12-22 00:00:00,417,74,0,0,0,0,0,0,0,0,0,74
2019-12-22 00:00:00,418,63,0,0,0,0,0,0,0,0,0,63
2019-12-22 00:00:00,419,93,0,0,0,0,0,0,0,0,0,93
2019-12-22 00:00:00,420,17,0,0,0,0,0,0,0,0,0,17
2019-12-22 00:00:00,425,26,0,0,0,0,0,0,0,0,0,26
2019-12-22 00:00:00,429,14,0,0,0,0,0,0,0,0,0,14
2019-12-22 00:00:00,432,5,0,0,0,0,0,0,0,0,0,5
2019-12-22 00:00:00,440,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,442,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,446,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,459,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,465,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,495,2,0,0,0,0,0,0,0,0,0,2
2019-12-22 00:00:00,502,2,0,0,0,0,0,0,0,0,0,2
2019-12-22 00:00:00,5029,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,5077,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,5086,3,0,0,0,0,0,0,0,0,0,3
2019-12-22 00:00:00,5092,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,5095,2,0,0,0,0,0,0,0,0,0,2
2019-12-22 00:00:00,5109,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,5113,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,5139,4,0,0,0,0,0,0,0,0,0,4
2019-12-22 00:00:00,5146,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,5155,3,0,0,0,0,0,0,0,0,0,3
2019-12-22 00:00:00,5172,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,5175,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,5182,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,5194,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,5265,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,5305,3,0,0,0,0,0,0,0,0,0,3
2019-12-22 00:00:00,5308,2,0,0,0,0,0,0,0,0,0,2
2019-12-22 00:00:00,5320,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,5325,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,5392,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,5397,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,5400,3,0,0,0,0,0,0,0,0,0,3
2019-12-22 00:00:00,5419,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,5485,9,0,0,0,0,0,0,0,0,0,9
2019-12-22 00:00:00,5493,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,5494,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,5497,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,5500,14,0,0,0,0,0,0,0,0,0,14
2019-12-22 00:00:00,5503,24,0,0,0,0,0,0,0,0,0,24
2019-12-22 00:00:00,5505,7,0,0,0,0,0,0,0,0,0,7
2019-12-22 00:00:00,5506,3,0,0,0,0,0,0,0,0,0,3
2019-12-22 00:00:00,5508,9,0,0,0,0,0,0,0,0,0,9
2019-12-22 00:00:00,5509,8,0,0,0,0,0,0,0,0,0,8
2019-12-22 00:00:00,5512,8,0,0,0,0,0,0,0,0,0,8
2019-12-22 00:00:00,5521,6,0,0,0,0,0,0,0,0,0,6
2019-12-22 00:00:00,5523,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,5539,25,0,0,0,0,0,0,0,0,0,25
2019-12-22 00:00:00,5551,33,0,0,0,0,0,0,0,0,0,33
2019-12-22 00:00:00,5554,29,0,0,0,0,0,0,0,0,0,29
2019-12-22 00:00:00,5584,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,5598,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,5607,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,5697,2,0,0,0,0,0,0,0,0,0,2
2019-12-22 00:00:00,5700,2,0,0,0,0,0,0,0,0,0,2
2019-12-22 00:00:00,5707,2,0,0,0,0,0,0,0,0,0,2
2019-12-22 00:00:00,5736,5,0,0,0,0,0,0,0,0,0,5
2019-12-22 00:00:00,5758,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,5761,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,5812,2,0,0,0,0,0,0,0,0,0,2
2019-12-22 00:00:00,5814,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,5826,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00,5890,2,0,0,0,0,0,0,0,0,0,2
2019-12-22 00:00:00,5916,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 06:00:00,273,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 06:00:00,347,12,0,0,0,0,0,0,0,0,0,12
2019-12-22 06:00:00,401,14,0,0,0,0,0,0,0,0,0,14
2019-12-22 06:00:00,417,42,0,0,0,0,0,0,0,0,0,42
2019-12-22 06:00:00,418,40,0,0,0,0,0,0,0,0,0,40
2019-12-22 06:00:00,419,46,0,0,0,0,0,0,0,0,0,46
2019-12-22 06:00:00,420,3,0,0,0,0,0,0,0,0,0,3
2019-12-22 06:00:00,425,20,0,0,0,0,0,0,0,0,0,20
2019-12-22 06:00:00,429,6,0,0,0,0,0,0,0,0,0,6
2019-12-22 06:00:00,432,4,0,0,0,0,0,0,0,0,0,4
2019-12-22 06:00:00,433,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 06:00:00,437,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 06:00:00,438,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 06:00:00,446,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 06:00:00,448,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 06:00:00,456,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 06:00:00,465,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 06:00:00,478,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 06:00:00,481,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 06:00:00,495,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 06:00:00,5005,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 06:00:00,5014,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 06:00:00,5017,2,0,0,0,0,0,0,0,0,0,2
2019-12-22 06:00:00,5029,2,0,0,0,0,0,0,0,0,0,2
2019-12-22 06:00:00,5071,2,0,0,0,0,0,0,0,0,0,2
2019-12-22 06:00:00,5077,3,0,0,0,0,0,0,0,0,0,3
2019-12-22 06:00:00,5086,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 06:00:00,5095,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 06:00:00,5100,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 06:00:00,5109,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 06:00:00,5146,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 06:00:00,5169,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 06:00:00,5172,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 06:00:00,5280,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 06:00:00,5290,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 06:00:00,5320,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 06:00:00,5392,2,0,0,0,0,0,0,0,0,0,2
2019-12-22 06:00:00,5428,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 06:00:00,5445,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 06:00:00,5485,7,0,0,0,0,0,0,0,0,0,7
2019-12-22 06:00:00,5494,13,0,0,0,0,0,0,0,0,0,13
2019-12-22 06:00:00,5500,15,0,0,0,0,0,0,0,0,0,15
2019-12-22 06:00:00,5503,6,0,0,0,0,0,0,0,0,0,6
2019-12-22 06:00:00,5505,3,0,0,0,0,0,0,0,0,0,3
2019-12-22 06:00:00,5508,6,0,0,0,0,0,0,0,0,0,6
2019-12-22 06:00:00,5509,1,0,0,0,0,0,0,0,0,0,1
2019-12-22 06:00:00,5512,2,0,0,0,0,0,0,0,0,0,2
