tanggal,arena_id,view,quote,reply,participant,posting,expression,polling,bookmark,survey,quis,score
2019-09-11,5443,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,5337,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,5427,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,5325,2,0,0,0,0,0,0,0,0,0,2
2019-09-11,5254,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,5308,3,0,0,0,0,0,0,0,0,0,3
2019-09-11,5305,5,0,0,0,0,0,0,0,0,0,5
2019-09-11,5298,2,0,0,0,0,0,0,0,0,0,2
2019-09-11,5295,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,5290,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,5280,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,5277,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,5274,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,5272,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,5260,3,0,0,0,0,0,0,0,0,0,3
2019-09-11,5238,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,5220,2,0,0,0,0,0,0,0,0,0,2
2019-09-11,5460,3,0,0,0,0,0,0,0,0,0,3
2019-09-11,5320,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,5463,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,5638,5,0,0,0,0,0,0,0,0,0,5
2019-09-11,5469,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,5205,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,5656,18,0,0,1,7,0,0,0,0,0,26
2019-09-11,5655,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,5643,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,5635,4,0,0,0,0,0,0,0,0,0,4
2019-09-11,5631,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,5628,2,0,0,0,0,0,0,0,0,0,2
2019-09-11,5620,2,0,0,0,0,0,0,0,0,0,2
2019-09-11,5608,4,0,0,0,0,0,0,0,0,0,4
2019-09-11,5598,2,0,0,0,0,0,0,0,0,0,2
2019-09-11,5593,2,0,0,0,0,0,0,0,0,0,2
2019-09-11,5590,2,0,0,0,0,0,0,0,0,0,2
2019-09-11,5568,3,0,0,2,4,0,0,0,0,0,9
2019-09-11,5565,14,0,0,0,0,0,0,0,0,0,14
2019-09-11,5554,27,0,0,0,0,0,0,0,0,0,27
2019-09-11,5551,138,0,14,27,194,0,0,0,0,0,373
2019-09-11,5539,47,0,0,2,68,0,0,0,0,0,117
2019-09-11,5523,2,0,0,0,0,0,0,0,0,0,2
2019-09-11,5521,23,0,0,0,0,0,0,0,0,0,23
2019-09-11,5512,38,1,17,8,212,0,0,0,0,0,276
2019-09-11,5509,76,0,18,12,116,0,38,0,0,0,260
2019-09-11,5508,43,0,0,0,0,0,0,0,0,0,43
2019-09-11,5506,4,0,0,0,0,0,0,0,0,0,4
2019-09-11,5505,26,0,0,0,0,0,0,0,0,0,26
2019-09-11,5503,23,0,0,0,0,0,0,0,0,0,23
2019-09-11,5500,78,0,19,27,184,0,40,0,0,0,348
2019-09-11,5494,7,0,0,0,0,0,0,0,0,0,7
2019-09-11,5493,11,0,0,0,0,0,0,0,0,0,11
2019-09-11,5485,11,0,0,0,0,0,0,0,0,0,11
2019-09-11,5658,64,0,0,13,60,0,0,0,0,0,137
2019-09-11,5194,4,0,0,0,0,0,0,0,0,0,4
2019-09-11,438,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,5182,4,0,0,0,0,0,0,0,0,0,4
2019-09-11,433,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,432,43,0,0,0,0,0,0,0,0,0,43
2019-09-11,429,37,0,0,0,0,0,0,0,0,0,37
2019-09-11,425,161,0,18,22,150,0,0,0,0,0,351
2019-09-11,420,59,0,3,29,143,0,0,0,0,0,234
2019-09-11,419,168,6,18,16,258,0,0,0,0,0,466
2019-09-11,418,135,0,0,0,0,0,0,0,0,0,135
2019-09-11,417,185,0,11,23,203,0,0,0,0,0,422
2019-09-11,401,67,0,0,0,0,0,0,0,0,0,67
2019-09-11,372,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,365,2,0,0,0,0,0,0,0,0,0,2
2019-09-11,347,59,0,0,0,0,0,0,0,0,0,59
2019-09-11,290,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,273,3,0,0,0,0,0,0,0,0,0,3
2019-09-11,266,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,260,2,0,0,0,0,0,0,0,0,0,2
2019-09-11,243,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,220,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,194,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,190,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,178,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,174,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,145,2,0,0,0,0,0,0,0,0,0,2
2019-09-11,120,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,105,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,61,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,5193,3,0,0,0,0,0,0,0,0,0,3
2019-09-11,435,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,437,2,0,0,0,0,0,0,0,0,0,2
2019-09-11,224,2,0,0,0,0,0,0,0,0,0,2
2019-09-11,443,2,0,0,0,0,0,0,0,0,0,2
2019-09-11,5181,4,0,0,0,0,0,0,0,0,0,4
2019-09-11,439,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,5158,3,0,0,0,0,0,0,0,0,0,3
2019-09-11,5146,2,0,0,0,0,0,0,0,0,0,2
2019-09-11,5139,11,0,0,0,0,0,0,0,0,0,11
2019-09-11,5110,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,5109,2,0,0,0,0,0,0,0,0,0,2
2019-09-11,5095,2,0,0,0,0,0,0,0,0,0,2
2019-09-11,5089,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,5085,2,0,0,0,0,0,0,0,0,0,2
2019-09-11,5077,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,5071,2,0,0,0,0,0,0,0,0,0,2
2019-09-11,5067,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,5029,3,0,0,0,0,0,0,0,0,0,3
2019-09-11,5086,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,5014,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,447,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,446,3,0,0,0,0,0,0,0,0,0,3
2019-09-11,5017,2,0,0,0,0,0,0,0,0,0,2
2019-09-11,448,2,0,0,0,0,0,0,0,0,0,2
2019-09-11,451,3,0,0,0,0,0,0,0,0,0,3
2019-09-11,459,4,0,0,0,0,0,0,0,0,0,4
2019-09-11,465,3,0,0,0,0,0,0,0,0,0,3
2019-09-11,462,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,481,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,495,6,0,0,0,0,0,0,0,0,0,6
2019-09-11,501,2,0,0,0,0,0,0,0,0,0,2
2019-09-11,502,1,0,0,0,0,0,0,0,0,0,1
2019-09-11,475,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5376,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5337,4,0,0,0,0,0,0,0,0,0,4
2019-09-12,5371,0,0,0,1,2,0,0,0,0,0,3
2019-09-12,5346,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5388,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5437,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5395,2,0,0,0,0,0,0,0,0,0,2
2019-09-12,5431,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5434,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5329,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5455,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5392,2,0,0,0,0,0,0,0,0,0,2
2019-09-12,5325,2,0,0,0,0,0,0,0,0,0,2
2019-09-12,5194,2,0,0,0,0,0,0,0,0,0,2
2019-09-12,5308,3,0,0,0,0,0,0,0,0,0,3
2019-09-12,5305,3,0,0,0,0,0,0,0,0,0,3
2019-09-12,5298,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5293,2,0,0,0,0,0,0,0,0,0,2
2019-09-12,5280,4,0,0,0,0,0,0,0,0,0,4
2019-09-12,5277,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5262,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5260,5,0,0,0,0,0,0,0,0,0,5
2019-09-12,5253,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5238,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5220,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5209,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5457,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5193,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5320,3,0,0,0,0,0,0,0,0,0,3
2019-09-12,5463,2,0,0,0,0,0,0,0,0,0,2
2019-09-12,5521,130,0,13,6,99,0,0,0,0,0,248
2019-09-12,5485,15,0,0,0,0,4,0,0,0,0,19
2019-09-12,5659,25,1,11,17,232,15,0,0,0,0,301
2019-09-12,5658,3,0,0,1,2,0,0,0,0,0,6
2019-09-12,5656,4,0,0,0,0,0,0,0,0,0,4
2019-09-12,5652,2,0,0,0,0,0,0,0,0,0,2
2019-09-12,5647,4,0,0,0,0,0,0,0,0,0,4
2019-09-12,5638,4,0,0,0,0,0,0,0,0,0,4
2019-09-12,5631,2,0,0,0,0,0,0,0,0,0,2
2019-09-12,5620,2,0,0,0,0,0,0,0,0,0,2
2019-09-12,5619,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5608,3,0,0,0,0,0,0,0,0,0,3
2019-09-12,5607,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5598,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5590,2,0,0,0,0,0,0,0,0,0,2
2019-09-12,5584,3,0,0,0,0,0,0,0,0,0,3
2019-09-12,5565,10,0,0,0,0,0,0,0,0,0,10
2019-09-12,5554,56,1,3,21,145,0,0,0,0,0,226
2019-09-12,5551,223,0,17,25,224,0,0,0,0,0,489
2019-09-12,5493,7,0,0,0,0,0,0,0,0,0,7
2019-09-12,5494,11,0,0,0,0,0,0,0,0,0,11
2019-09-12,5497,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5500,122,0,22,22,191,0,12,0,0,0,369
2019-09-12,5503,129,0,16,55,278,4,48,0,0,0,530
2019-09-12,5505,110,0,6,19,130,0,24,0,0,0,289
2019-09-12,5482,2,0,0,0,0,0,0,0,0,0,2
2019-09-12,5506,4,0,0,0,0,0,0,0,0,0,4
2019-09-12,5509,23,0,0,0,0,0,0,0,0,0,23
2019-09-12,5512,19,0,0,0,0,0,0,0,0,0,19
2019-09-12,5515,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5182,2,0,0,0,0,0,0,0,0,0,2
2019-09-12,5523,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5539,114,10,6,17,166,32,0,0,0,0,345
2019-09-12,5508,85,0,2,21,134,0,54,0,0,0,296
2019-09-12,5181,4,0,0,0,0,0,0,0,0,0,4
2019-09-12,5400,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5169,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,442,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,440,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,439,3,0,0,0,0,0,0,0,0,0,3
2019-09-12,438,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,437,2,0,0,0,0,0,0,0,0,0,2
2019-09-12,435,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,433,2,0,0,0,0,0,0,0,0,0,2
2019-09-12,432,34,0,0,0,0,0,0,0,0,0,34
2019-09-12,429,28,0,0,0,0,0,0,0,0,0,28
2019-09-12,425,58,0,0,1,4,0,0,0,0,0,63
2019-09-12,420,54,0,0,0,0,0,0,0,0,0,54
2019-09-12,419,174,0,0,0,0,0,0,0,0,0,174
2019-09-12,418,192,6,10,27,268,0,0,0,0,0,503
2019-09-12,417,161,0,0,0,0,0,0,0,0,0,161
2019-09-12,443,2,0,0,0,0,0,0,0,0,0,2
2019-09-12,405,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,363,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,347,74,0,0,1,10,0,0,0,0,0,85
2019-09-12,290,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,273,3,0,0,0,0,0,0,0,0,0,3
2019-09-12,260,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,243,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,224,2,0,0,0,0,0,0,0,0,0,2
2019-09-12,174,3,0,0,0,0,0,0,0,0,0,3
2019-09-12,145,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,105,2,0,0,0,0,0,0,0,0,0,2
2019-09-12,52,3,0,0,0,0,0,0,0,0,0,3
2019-09-12,5490,0,0,0,1,2,0,0,0,0,0,3
2019-09-12,5568,0,0,0,1,4,0,0,0,0,0,5
2019-09-12,5172,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,401,66,0,0,0,0,0,0,0,0,0,66
2019-09-12,446,2,0,0,0,0,0,0,0,0,0,2
2019-09-12,5290,2,0,0,0,0,0,0,0,0,0,2
2019-09-12,448,4,0,0,0,0,0,0,0,0,0,4
2019-09-12,447,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5163,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5158,3,0,0,0,0,0,0,0,0,0,3
2019-09-12,5149,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5146,2,0,0,0,0,0,0,0,0,0,2
2019-09-12,5143,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5139,5,0,0,0,0,0,0,0,0,0,5
2019-09-12,5113,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5109,2,0,0,0,0,0,0,0,0,0,2
2019-09-12,5095,2,0,0,0,0,0,0,0,0,0,2
2019-09-12,5092,4,0,0,0,0,0,0,0,0,0,4
2019-09-12,5089,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5086,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5076,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5032,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5131,1,0,0,1,3,0,0,0,0,0,5
2019-09-12,5017,2,0,0,0,0,0,0,0,0,0,2
2019-09-12,451,2,0,0,0,0,0,0,0,0,0,2
2019-09-12,5029,5,0,0,0,0,0,0,0,0,0,5
2019-09-12,459,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,462,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,478,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,481,2,0,0,0,0,0,0,0,0,0,2
2019-09-12,465,3,0,0,0,0,0,0,0,0,0,3
2019-09-12,489,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,495,4,0,0,0,0,0,0,0,0,0,4
2019-09-12,501,3,0,0,0,0,0,0,0,0,0,3
2019-09-12,502,2,0,0,0,0,0,0,0,0,0,2
2019-09-12,5008,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,5014,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,484,1,0,0,0,0,0,0,0,0,0,1
2019-09-12,456,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,5512,6,0,0,0,0,0,0,0,0,0,6
2019-09-13,5500,143,0,13,32,193,0,112,0,0,0,493
2019-09-13,5509,73,0,10,18,101,0,16,0,0,0,218
2019-09-13,5508,12,0,0,0,0,0,0,0,0,0,12
2019-09-13,5506,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,5505,31,0,0,0,0,0,0,0,0,0,31
2019-09-13,5503,9,0,0,0,0,0,0,0,0,0,9
2019-09-13,5412,11,0,0,2,14,0,0,0,0,0,27
2019-09-13,5493,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,5485,167,0,1,4,155,17,0,0,0,0,344
2019-09-13,5463,3,0,0,0,0,0,0,0,0,0,3
2019-09-13,5437,2,0,0,0,0,0,0,0,0,0,2
2019-09-13,5413,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,5392,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,5337,2,0,0,0,0,0,0,0,0,0,2
2019-09-13,5521,86,23,37,11,362,4,4,0,0,0,527
2019-09-13,5494,9,0,0,0,0,0,0,0,0,0,9
2019-09-13,5523,4,0,0,0,0,0,0,0,0,0,4
2019-09-13,5647,2,0,0,0,0,0,0,0,0,0,2
2019-09-13,5551,147,0,15,33,217,0,0,0,0,0,412
2019-09-13,5664,30,3,2,2,68,4,2,0,0,0,111
2019-09-13,5661,2,0,0,0,0,0,0,0,0,0,2
2019-09-13,5659,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,5658,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,5656,4,0,0,0,0,0,0,0,0,0,4
2019-09-13,5325,2,0,0,0,0,0,0,0,0,0,2
2019-09-13,5643,2,0,0,0,0,0,0,0,0,0,2
2019-09-13,5638,5,0,0,0,0,0,0,0,0,0,5
2019-09-13,5539,34,0,0,2,97,1,0,0,0,0,134
2019-09-13,5635,2,0,0,0,0,0,0,0,0,0,2
2019-09-13,5628,2,0,0,0,0,0,0,0,0,0,2
2019-09-13,5622,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,5611,1,0,0,0,1,0,0,0,0,0,2
2019-09-13,5608,2,0,0,0,0,0,0,0,0,0,2
2019-09-13,5607,2,0,0,0,0,0,0,0,0,0,2
2019-09-13,5593,2,0,0,0,0,0,0,0,0,0,2
2019-09-13,5565,5,0,0,0,0,0,0,0,0,0,5
2019-09-13,5554,17,0,0,0,0,0,0,0,0,0,17
2019-09-13,5631,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,5308,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,5029,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,5274,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,442,2,0,0,0,0,0,0,0,0,0,2
2019-09-13,439,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,433,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,432,12,0,0,0,0,0,0,0,0,0,12
2019-09-13,429,5,0,0,0,0,0,0,0,0,0,5
2019-09-13,420,18,0,0,0,0,0,0,0,0,0,18
2019-09-13,419,81,6,16,30,281,0,0,0,0,0,414
2019-09-13,418,58,0,0,0,0,0,0,0,0,0,58
2019-09-13,401,45,0,0,0,0,0,0,0,0,0,45
2019-09-13,347,192,7,0,25,125,2,0,0,0,0,351
2019-09-13,306,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,273,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,266,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,174,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,96,1,0,0,1,7,0,0,0,0,0,9
2019-09-13,6,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,5665,0,0,0,0,0,0,0,0,0,0,0
2019-09-13,443,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,447,2,0,0,0,0,0,0,0,0,0,2
2019-09-13,451,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,459,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,5272,3,0,0,0,0,0,0,0,0,0,3
2019-09-13,5260,4,0,0,0,0,0,0,0,0,0,4
2019-09-13,5238,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,5224,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,5194,3,0,0,0,0,0,0,0,0,0,3
2019-09-13,5182,2,0,0,0,0,0,0,0,0,0,2
2019-09-13,5181,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,5172,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,5305,4,0,0,0,0,0,0,0,0,0,4
2019-09-13,5149,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,5139,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,5095,2,0,0,0,0,0,0,0,0,0,2
2019-09-13,5092,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,5032,2,0,0,0,0,0,0,0,0,0,2
2019-09-13,502,2,0,0,0,0,0,0,0,0,0,2
2019-09-13,495,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,481,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,465,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,5143,1,0,0,0,0,0,0,0,0,0,1
2019-09-13,417,62,0,16,29,212,0,0,1,0,0,320
2019-09-13,425,31,0,14,21,113,0,0,0,0,0,179
2019-09-14,5512,8,0,0,0,0,0,0,0,0,0,8
2019-09-14,5508,15,0,0,0,0,0,0,0,0,0,15
2019-09-14,5506,2,0,0,0,0,0,0,0,0,0,2
2019-09-14,5505,9,0,0,0,0,0,0,0,0,0,9
2019-09-14,5503,10,0,0,0,0,0,0,0,0,0,10
2019-09-14,5500,48,0,0,0,0,0,0,0,0,0,48
2019-09-14,5494,8,0,0,0,0,0,0,0,0,0,8
2019-09-14,5493,2,0,0,0,0,0,0,0,0,0,2
2019-09-14,5485,38,0,0,0,0,0,0,0,0,0,38
2019-09-14,5463,4,0,0,0,0,0,0,0,0,0,4
2019-09-14,5431,2,0,0,0,0,0,0,0,0,0,2
2019-09-14,5403,1,0,0,0,0,0,0,0,0,0,1
2019-09-14,5394,1,0,0,0,0,0,0,0,0,0,1
2019-09-14,5392,2,0,0,0,0,0,0,0,0,0,2
2019-09-14,5385,1,0,0,0,0,0,0,0,0,0,1
2019-09-14,5337,2,0,0,0,0,0,0,0,0,0,2
2019-09-14,5509,30,0,0,0,0,0,0,0,0,0,30
2019-09-14,5521,41,0,0,0,0,0,0,0,0,0,41
2019-09-14,5523,1,0,0,0,0,0,0,0,0,0,1
2019-09-14,5539,28,0,0,0,0,0,0,0,0,0,28
2019-09-14,5664,1,0,0,0,0,0,0,0,0,0,1
2019-09-14,5661,10,0,0,0,1,0,0,0,0,0,11
2019-09-14,5658,1,0,0,0,0,0,0,0,0,0,1
2019-09-14,5656,4,0,0,0,0,0,0,0,0,0,4
2019-09-14,5647,1,0,0,0,0,0,0,0,0,0,1
2019-09-14,5638,4,0,0,0,0,0,0,0,0,0,4
2019-09-14,5635,3,0,0,0,0,0,0,0,0,0,3
2019-09-14,5305,1,0,0,0,0,0,0,0,0,0,1
2019-09-14,5631,5,0,0,0,0,0,0,0,0,0,5
2019-09-14,5622,2,0,0,0,0,0,0,0,0,0,2
2019-09-14,5608,1,0,0,0,0,0,0,0,0,0,1
2019-09-14,5607,1,0,0,0,0,0,0,0,0,0,1
2019-09-14,5590,1,0,0,0,0,0,0,0,0,0,1
2019-09-14,5565,8,0,0,0,0,0,0,0,0,0,8
2019-09-14,5554,18,0,0,0,0,0,0,0,0,0,18
2019-09-14,5551,42,0,0,0,0,0,0,0,0,0,42
2019-09-14,5628,4,0,0,0,0,0,0,0,0,0,4
2019-09-14,5274,1,0,0,0,0,0,0,0,0,0,1
2019-09-14,5437,2,0,0,0,0,0,0,0,0,0,2
2019-09-14,5260,1,0,0,0,0,0,0,0,0,0,1
2019-09-14,448,1,0,0,0,0,0,0,0,0,0,1
2019-09-14,447,1,0,0,0,0,0,0,0,0,0,1
2019-09-14,443,3,0,0,0,0,0,0,0,0,0,3
2019-09-14,439,1,0,0,0,0,0,0,0,0,0,1
2019-09-14,437,1,0,0,0,0,0,0,0,0,0,1
2019-09-14,433,2,0,0,0,0,0,0,0,0,0,2
2019-09-14,5272,2,0,0,0,0,0,0,0,0,0,2
2019-09-14,429,13,0,0,0,0,0,0,0,0,0,13
2019-09-14,425,21,0,0,0,0,0,0,0,0,0,21
2019-09-14,420,11,0,0,0,0,0,0,0,0,0,11
2019-09-14,419,61,0,0,0,0,0,0,0,0,0,61
2019-09-14,418,53,0,0,0,0,0,0,0,0,0,53
2019-09-14,417,61,0,0,0,0,0,0,0,0,0,61
2019-09-14,401,52,0,0,0,0,0,0,0,0,0,52
2019-09-14,347,28,0,0,0,0,0,0,0,0,0,28
2019-09-14,260,1,0,0,0,0,0,0,0,0,0,1
2019-09-14,105,1,0,0,0,0,0,0,0,0,0,1
2019-09-14,451,3,0,0,0,0,0,0,0,0,0,3
2019-09-14,456,2,0,0,0,0,0,0,0,0,0,2
2019-09-14,432,1,0,0,0,0,0,0,0,0,0,1
2019-09-14,495,3,0,0,0,0,0,0,0,0,0,3
2019-09-14,5251,1,0,0,0,0,0,0,0,0,0,1
2019-09-14,5238,1,0,0,0,0,0,0,0,0,0,1
2019-09-14,5224,1,0,0,0,0,0,0,0,0,0,1
2019-09-14,5194,2,0,0,0,0,0,0,0,0,0,2
2019-09-14,5182,3,0,0,0,0,0,0,0,0,0,3
2019-09-14,5172,2,0,0,0,0,0,0,0,0,0,2
2019-09-14,5109,2,0,0,0,0,0,0,0,0,0,2
2019-09-14,5254,1,0,0,0,0,0,0,0,0,0,1
2019-09-14,5085,1,0,0,0,0,0,0,0,0,0,1
2019-09-14,5082,1,0,0,0,0,0,0,0,0,0,1
2019-09-14,5029,3,0,0,0,0,0,0,0,0,0,3
2019-09-14,5017,1,0,0,0,0,0,0,0,0,0,1
2019-09-14,5014,1,0,0,0,0,0,0,0,0,0,1
2019-09-14,502,1,0,0,0,0,0,0,0,0,0,1
2019-09-14,501,1,0,0,0,0,0,0,0,0,0,1
2019-09-14,5095,2,0,0,0,0,0,0,0,0,0,2
2019-09-15,5515,1,0,0,0,0,0,0,0,0,0,1
2019-09-15,5512,15,0,0,0,0,0,0,0,0,0,15
2019-09-15,5509,32,0,0,0,0,0,0,0,0,0,32
2019-09-15,5508,13,0,0,0,0,0,0,0,0,0,13
2019-09-15,5506,2,0,0,0,0,0,0,0,0,0,2
2019-09-15,5505,19,0,0,0,0,0,0,0,0,0,19
2019-09-15,5503,25,0,0,0,0,0,0,0,0,0,25
2019-09-15,5500,66,0,0,0,0,0,0,0,0,0,66
2019-09-15,5463,6,0,0,0,0,0,0,0,0,0,6
2019-09-15,5493,1,0,0,0,0,0,0,0,0,0,1
2019-09-15,5485,13,0,0,0,0,0,0,0,0,0,13
2019-09-15,5460,1,0,0,0,0,0,0,0,0,0,1
2019-09-15,5445,1,0,0,0,0,0,0,0,0,0,1
2019-09-15,5433,1,0,0,0,0,0,0,0,0,0,1
2019-09-15,5412,3,0,0,1,5,0,0,0,0,0,9
2019-09-15,5337,1,0,0,0,0,0,0,0,0,0,1
2019-09-15,5521,31,0,0,0,0,0,0,0,0,0,31
2019-09-15,5494,7,0,0,0,0,0,0,0,0,0,7
2019-09-15,5523,2,0,0,0,0,0,0,0,0,0,2
2019-09-15,5265,2,0,0,0,0,0,0,0,0,0,2
2019-09-15,5539,52,0,0,0,0,0,0,0,0,0,52
2019-09-15,5305,4,0,0,0,0,0,0,0,0,0,4
2019-09-15,5664,2,0,0,0,0,0,0,0,0,0,2
2019-09-15,5661,210,0,27,15,129,12,0,0,0,0,393
2019-09-15,5659,1,0,0,0,0,0,0,0,0,0,1
2019-09-15,5656,5,0,0,0,0,0,0,0,0,0,5
2019-09-15,5647,4,0,0,0,0,0,0,0,0,0,4
2019-09-15,5638,3,0,0,0,0,0,0,0,0,0,3
2019-09-15,5635,4,0,0,0,0,0,0,0,0,0,4
2019-09-15,5631,4,0,0,0,0,0,0,0,0,0,4
2019-09-15,5622,4,0,0,0,0,0,0,0,0,0,4
